MSZoning,LotArea,LotShape,Utilities,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,Functional,GarageType,GarageArea,PavedDrive,YrSold,SaleType,SaleCondition,SalePrice
RL,13214,IR1,AllPub,1Fam,1Story,9,5,2008,GasA,Y,SBrkr,2018,0,Typ,Attchd,746,Y,2010,WD,Normal,378500
RL,14100,IR1,AllPub,1Fam,1.5Fin,8,9,1935,GasA,Y,SBrkr,1968,1479,Typ,BuiltIn,1014,Y,2008,WD,Normal,381000
RL,11344,Reg,AllPub,1Fam,1.5Fin,5,5,1958,GasW,Y,FuseA,874,650,Typ,Attchd,315,Y,2007,WD,Normal,144000
RL,23595,Reg,AllPub,1Fam,1Story,7,6,1979,GasA,Y,SBrkr,1332,192,Typ,Attchd,586,Y,2010,WD,Normal,260000
RL,9156,IR1,AllPub,1Fam,1Story,6,7,1968,GasA,Y,SBrkr,1489,0,Typ,Attchd,462,Y,2009,WD,Normal,185750
RL,13526,IR1,AllPub,1Fam,1Story,5,6,1965,GasA,Y,SBrkr,935,0,Typ,Attchd,288,Y,2006,WD,Normal,137000
RL,11512,IR1,AllPub,1Fam,SLvl,6,7,1959,GasA,Y,SBrkr,1357,0,Typ,Basment,312,Y,2008,WD,Normal,177000
RL,5362,Reg,AllPub,1Fam,1.5Fin,5,6,1910,GasA,Y,SBrkr,661,589,Typ,Detchd,552,Y,2007,WD,Normal,139000
RL,11345,Reg,AllPub,Duplex,2Story,5,5,1948,GasA,Y,FuseA,928,992,Typ,Detchd,400,Y,2007,WD,Normal,137000
RL,12936,IR1,AllPub,1Fam,2Story,6,6,1972,GasA,Y,SBrkr,735,660,Typ,Attchd,497,Y,2009,WD,Normal,162000
RL,17871,IR1,AllPub,1Fam,SLvl,6,5,1967,GasA,Y,SBrkr,1724,0,Typ,Attchd,480,Y,2009,WD,Normal,197900
RL,9473,Reg,AllPub,1Fam,2Story,8,5,2002,GasA,Y,SBrkr,1128,903,Typ,Attchd,577,Y,2008,WD,Normal,237000
C (all),7500,Reg,AllPub,1Fam,1.5Fin,4,4,1920,GasA,Y,FuseA,698,430,Typ,Detchd,528,Y,2010,COD,Abnorml,68400
RL,9808,IR1,AllPub,1Fam,1Story,7,5,2002,GasA,Y,SBrkr,1573,0,Typ,Attchd,544,Y,2009,WD,Normal,227000
RL,8049,IR1,AllPub,1Fam,1Story,7,5,1990,GasA,Y,SBrkr,1339,0,Typ,Attchd,484,Y,2006,WD,Normal,180000
RL,8800,IR1,AllPub,1Fam,1Story,5,7,1977,GasA,Y,SBrkr,1040,0,Typ,Detchd,484,Y,2009,WD,Normal,150500
RL,9400,Reg,AllPub,Duplex,2Story,6,5,1971,GasA,Y,SBrkr,912,912,Typ,NA,0,Y,2010,WD,Normal,139000
RL,9638,Reg,AllPub,1Fam,1.5Fin,6,7,1919,GasA,Y,SBrkr,1699,748,Min2,Detchd,336,Y,2010,WD,Normal,169000
RM,6000,Reg,AllPub,1Fam,1.5Fin,6,6,1939,GasA,Y,FuseF,825,587,Typ,Detchd,280,Y,2009,WD,Normal,132500
RL,9790,Reg,AllPub,1Fam,1Story,6,5,1963,GasA,Y,SBrkr,1328,0,Typ,Attchd,528,Y,2010,WD,Normal,143000
RL,36500,IR1,AllPub,1Fam,1Story,5,5,1964,GasA,Y,SBrkr,1582,0,Typ,Attchd,390,N,2006,WD,Normal,190000
RL,5664,IR1,AllPub,TwnhsE,1Story,8,5,2000,GasA,Y,SBrkr,1659,0,Typ,Attchd,499,Y,2009,WD,Normal,278000
RL,11065,IR1,AllPub,1Fam,2Story,8,5,2006,GasA,Y,SBrkr,1120,850,Typ,BuiltIn,753,Y,2006,New,Partial,281000
RL,14112,IR1,AllPub,1Fam,SLvl,5,7,1964,GasA,Y,SBrkr,1152,0,Typ,Attchd,484,Y,2010,WD,Normal,180500
RM,1680,Reg,AllPub,Twnhs,2Story,5,7,1972,GasA,Y,SBrkr,630,672,Typ,Detchd,264,Y,2009,WD,Normal,119500
RM,6600,Reg,AllPub,1Fam,2Story,5,4,1892,GasA,N,SBrkr,1378,994,Min2,Attchd,432,Y,2009,WD,Normal,107500
RL,10140,Reg,AllPub,1Fam,2Story,7,5,1976,GasA,Y,SBrkr,832,832,Typ,Attchd,528,Y,2006,WD,Normal,162900
RL,8172,Reg,AllPub,1Fam,1Story,5,7,1955,GasA,Y,SBrkr,864,0,Typ,Detchd,572,N,2006,WD,Normal,115000
RL,8400,Reg,AllPub,1Fam,1Story,5,5,1968,GasA,Y,SBrkr,1052,0,Typ,Attchd,288,Y,2006,WD,Normal,138500
RL,8700,Reg,AllPub,1Fam,1Story,5,6,1963,GasA,Y,SBrkr,1128,0,Typ,Attchd,525,Y,2008,WD,Normal,155000
RM,3675,Reg,AllPub,TwnhsE,SFoyer,6,5,2005,GasA,Y,SBrkr,1072,0,Typ,Basment,525,Y,2006,New,Partial,140000
RL,63887,IR3,AllPub,1Fam,2Story,10,5,2008,GasA,Y,SBrkr,4692,950,Typ,Attchd,1418,Y,2008,New,Partial,160000
RL,7500,Reg,AllPub,1Fam,1Story,5,7,1959,GasA,Y,SBrkr,1246,0,Typ,Attchd,305,Y,2010,WD,Normal,154000
RL,10762,IR1,AllPub,1Fam,2Story,7,5,1999,GasA,Y,SBrkr,1005,978,Typ,Attchd,490,Y,2009,WD,Normal,225000
RL,7500,IR1,AllPub,1Fam,2Story,6,7,1942,GasA,Y,SBrkr,753,741,Typ,Attchd,213,P,2009,WD,Normal,177500
RL,10120,Reg,AllPub,1Fam,2Story,8,5,1994,GasA,Y,SBrkr,1203,1323,Typ,Attchd,844,Y,2006,WD,Normal,290000
RL,8688,Reg,AllPub,1Fam,1Story,7,5,2005,GasA,Y,SBrkr,1616,0,Typ,Attchd,834,Y,2006,WD,Normal,232000
RM,3363,Reg,AllPub,TwnhsE,2Story,7,5,2004,GasA,Y,SBrkr,976,732,Maj1,Detchd,380,Y,2006,WD,Normal,130000
RL,13173,IR1,AllPub,1Fam,1Story,9,5,2006,GasA,Y,SBrkr,1652,0,Typ,Attchd,840,Y,2009,WD,Normal,325000
RL,6955,IR1,AllPub,TwnhsE,1Story,7,5,2005,GasA,Y,SBrkr,1368,0,Typ,Attchd,474,Y,2006,New,Partial,202500
RL,8072,Reg,AllPub,1Fam,1Story,5,5,1994,GasA,Y,SBrkr,990,0,Typ,Detchd,480,Y,2009,WD,Normal,138000
RM,12000,Reg,AllPub,1Fam,1Story,5,7,1948,GasA,Y,SBrkr,1122,0,Typ,Attchd,528,Y,2008,WD,Normal,147000
RL,7153,Reg,AllPub,1Fam,1Story,6,5,1991,GasA,Y,SBrkr,1294,0,Typ,Attchd,496,Y,2008,WD,Normal,179200
RL,17500,Reg,AllPub,1Fam,1Story,7,8,1959,GasA,Y,SBrkr,1902,0,Typ,Attchd,567,Y,2010,WD,Normal,335000
RL,8814,Reg,AllPub,1Fam,1Story,7,5,2005,GasA,Y,SBrkr,1274,0,Typ,Attchd,508,Y,2007,New,Partial,203000
RL,9572,IR1,AllPub,1Fam,2Story,8,5,1990,GasA,Y,SBrkr,1453,1357,Typ,Attchd,750,Y,2007,WD,Normal,302000
RL,14774,IR1,AllPub,1Fam,2Story,9,5,1999,GasA,Y,SBrkr,1422,1177,Typ,BuiltIn,779,Y,2010,WD,Normal,333168
RL,8190,Reg,AllPub,1Fam,1Story,4,6,1954,GasA,Y,SBrkr,948,0,Typ,Detchd,280,Y,2007,WD,Normal,119000
RL,11075,Reg,AllPub,1Fam,2Story,6,5,1969,GasA,Y,SBrkr,1092,1020,Typ,Attchd,576,Y,2008,WD,Normal,206900
RL,10226,IR1,AllPub,1Fam,1Story,8,5,2008,GasA,Y,SBrkr,1630,0,Typ,Attchd,860,Y,2009,WD,Normal,295493
FV,4230,Reg,AllPub,TwnhsE,1Story,7,5,2006,GasA,Y,SBrkr,1352,0,Typ,Attchd,466,Y,2007,New,Partial,208900
RL,14781,IR2,AllPub,1Fam,1Story,8,5,2001,GasA,Y,SBrkr,1787,0,Typ,Attchd,748,Y,2006,WD,Normal,275000
RL,10215,Reg,AllPub,1Fam,1Story,4,5,1954,GasA,Y,SBrkr,948,0,Typ,Attchd,248,Y,2007,WD,Normal,111000
RL,8400,Reg,AllPub,1Fam,1Story,6,3,1957,GasA,Y,SBrkr,1478,0,Typ,Attchd,442,Y,2009,WD,Normal,156500
RL,6627,IR1,AllPub,1Fam,1Story,3,6,1949,Floor,N,SBrkr,720,0,Typ,Detchd,287,Y,2008,WD,Normal,72500
RL,10186,IR1,AllPub,1Fam,2Story,7,5,1992,GasA,Y,SBrkr,1061,862,Typ,Attchd,564,Y,2010,WD,Normal,190000
RL,5330,Reg,AllPub,1Fam,1Story,4,7,1940,GasA,Y,SBrkr,708,0,Typ,NA,0,Y,2009,WD,Normal,82500
RL,9986,Reg,AllPub,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1795,0,Typ,Attchd,895,Y,2007,New,Partial,147000
RM,3636,Reg,AllPub,1Fam,1Story,4,4,1922,GasA,N,SBrkr,796,0,Typ,NA,0,N,2008,WD,Normal,55000
RH,4270,Reg,AllPub,1Fam,1Story,3,6,1931,GasA,Y,SBrkr,774,0,Typ,NA,0,Y,2007,WD,Normal,79000
RL,6600,Reg,AllPub,1Fam,1Story,5,9,1982,GasA,Y,SBrkr,816,0,Typ,Attchd,264,Y,2008,WD,Normal,130500
RM,10440,Reg,AllPub,1Fam,1.5Fin,6,7,1920,GasW,Y,SBrkr,1584,1208,Mod,Detchd,520,Y,2008,WD,Normal,256000
RL,9084,IR1,AllPub,1Fam,2Story,7,5,1998,GasA,Y,SBrkr,955,677,Typ,Attchd,462,Y,2006,WD,Normal,176500
RL,10000,Reg,AllPub,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1588,0,Typ,Attchd,825,Y,2007,WD,Normal,227000
RL,10780,IR1,AllPub,1Fam,SLvl,5,5,1976,GasA,Y,SBrkr,954,0,Typ,Detchd,576,Y,2006,WD,Normal,132500
RL,8877,Reg,AllPub,1Fam,1Story,4,6,1938,GasA,Y,SBrkr,816,0,Typ,Detchd,288,Y,2009,WD,Normal,100000
RM,7200,Reg,AllPub,1Fam,1.5Fin,5,6,1938,GasA,Y,SBrkr,803,557,Typ,Detchd,297,Y,2006,WD,Normal,125500
RM,2368,Reg,AllPub,TwnhsE,2Story,5,6,1970,GasA,Y,SBrkr,765,600,Min1,Attchd,440,Y,2009,WD,Normal,125000
RL,9650,Reg,AllPub,1Fam,1Story,6,5,1977,GasA,Y,SBrkr,1334,0,Typ,Attchd,630,Y,2009,WD,Normal,167900
RL,9246,IR1,AllPub,Duplex,1Story,5,5,1973,GasA,Y,SBrkr,1656,0,Typ,Detchd,506,Y,2008,WD,Normal,135000
RM,4118,IR1,AllPub,1Fam,1Story,4,4,1941,Grav,N,FuseA,693,0,Typ,NA,0,N,2006,WD,Normal,52500
RL,13450,IR1,AllPub,1Fam,2Story,7,5,2002,GasA,Y,SBrkr,920,941,Typ,BuiltIn,492,Y,2006,WD,Normal,200000
RL,9560,IR1,AllPub,1Fam,1Story,5,7,1972,GasA,Y,SBrkr,864,0,Typ,Attchd,288,Y,2006,WD,Normal,128500
RL,8294,Reg,AllPub,1Fam,1Story,4,5,1971,GasA,Y,SBrkr,872,0,Typ,Detchd,480,Y,2007,WD,Normal,123000
RL,13695,Reg,AllPub,1Fam,1Story,6,5,2003,GasA,Y,SBrkr,1114,0,Typ,Detchd,576,Y,2008,WD,Normal,155000
RL,9375,Reg,AllPub,1Fam,2Story,8,5,2002,GasA,Y,SBrkr,1284,885,Typ,Attchd,647,Y,2007,WD,Normal,228500
RL,7558,Reg,AllPub,1Fam,1.5Fin,6,6,1928,GasA,Y,SBrkr,1172,741,Typ,Detchd,342,Y,2009,WD,Normal,177000
RL,11103,IR1,AllPub,1Fam,2Story,7,5,2006,GasA,Y,SBrkr,728,728,Typ,Attchd,440,Y,2007,New,Partial,155835
RM,6000,Reg,AllPub,1Fam,1Story,4,4,1920,GasA,Y,FuseA,960,0,Typ,Detchd,308,Y,2007,WD,Normal,108500
RL,20781,IR2,AllPub,1Fam,1Story,7,7,1968,GasA,Y,SBrkr,2156,0,Typ,Attchd,508,Y,2006,WD,Normal,262500
RL,15306,IR1,AllPub,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1776,0,Typ,Attchd,712,Y,2007,New,Partial,283463
RL,16196,IR3,AllPub,1Fam,1Story,7,5,1998,GasA,Y,SBrkr,1494,0,Typ,Attchd,514,Y,2007,WD,Normal,215000
RM,5250,Reg,AllPub,1Fam,2Story,8,5,1872,OthW,N,SBrkr,938,1215,Typ,NA,0,Y,2008,WD,Normal,122000
RL,11643,Reg,AllPub,Duplex,2Story,5,5,1969,GasA,Y,SBrkr,1338,1296,Typ,Detchd,968,Y,2009,WD,Normal,200000
RL,9247,IR1,AllPub,1Fam,2Story,6,6,1962,GasA,Y,SBrkr,858,858,Typ,Attchd,490,Y,2008,WD,Normal,171000
RM,6000,Reg,AllPub,1Fam,1.5Fin,6,9,1937,GasA,Y,SBrkr,786,390,Typ,Detchd,624,N,2009,WD,Normal,134900
RL,14720,IR1,AllPub,1Fam,1.5Fin,8,5,1995,GasA,Y,SBrkr,2053,1185,Typ,Attchd,666,Y,2010,WD,Normal,410000
RL,10316,IR1,AllPub,1Fam,2Story,7,5,2000,GasA,Y,SBrkr,992,873,Typ,Attchd,839,Y,2008,WD,Normal,235000
RL,10192,IR1,AllPub,1Fam,SLvl,7,6,1968,GasA,Y,SBrkr,1222,698,Typ,Attchd,487,Y,2006,WD,Normal,170000
RL,9477,Reg,AllPub,1Fam,1Story,5,5,1966,GasA,Y,SBrkr,892,0,Typ,Attchd,264,Y,2008,WD,Normal,110000
RL,12537,IR1,AllPub,1Fam,1Story,5,6,1971,GasA,Y,SBrkr,1078,0,Typ,Attchd,500,Y,2010,WD,Normal,149900
FV,2117,Reg,AllPub,Twnhs,2Story,6,5,2000,GasA,Y,SBrkr,769,804,Typ,Detchd,440,Y,2010,WD,Normal,177500
RL,16737,Reg,AllPub,1Fam,1Story,9,5,2004,GasA,Y,SBrkr,1980,0,Typ,Attchd,770,Y,2006,WD,Normal,315000
RL,9842,Reg,AllPub,1Fam,2Story,5,6,1921,GasA,Y,SBrkr,990,1611,Typ,BuiltIn,621,Y,2008,WD,Normal,189000
RL,16158,IR1,AllPub,1Fam,1Story,7,5,2005,GasA,Y,SBrkr,1530,0,Typ,Attchd,430,Y,2009,WD,Normal,260000
RL,12513,IR1,AllPub,1Fam,1.5Fin,4,4,1920,GasA,Y,SBrkr,1281,457,Typ,Attchd,368,Y,2009,WD,Normal,104900
RL,8499,IR1,AllPub,1Fam,2Story,6,5,2006,GasA,Y,SBrkr,616,796,Typ,BuiltIn,432,Y,2007,New,Partial,156932
FV,3180,Reg,AllPub,TwnhsE,2Story,7,5,2005,GasA,Y,SBrkr,520,600,Typ,Detchd,480,Y,2006,WD,Abnorml,144152
FV,7500,Reg,AllPub,1Fam,2Story,7,5,2000,GasA,Y,SBrkr,814,860,Typ,Attchd,663,Y,2010,WD,Normal,216000
RL,9179,IR1,AllPub,1Fam,2Story,7,5,1999,GasA,Y,SBrkr,882,908,Typ,Attchd,588,Y,2008,WD,Abnorml,193000
RM,2665,Reg,AllPub,TwnhsE,2Story,5,6,1977,GasA,Y,SBrkr,925,550,Typ,Attchd,336,Y,2006,WD,Normal,127000
RM,4435,Reg,AllPub,TwnhsE,1Story,6,5,2003,GasA,Y,SBrkr,848,0,Typ,Attchd,420,Y,2009,WD,Normal,144000
RL,10635,IR2,AllPub,1Fam,1Story,8,5,2003,GasA,Y,SBrkr,1668,0,Typ,Attchd,502,Y,2010,WD,Normal,232000
RL,5400,Reg,AllPub,1Fam,1.5Fin,4,6,1920,GasA,Y,SBrkr,840,534,Typ,Detchd,338,Y,2009,WD,Normal,105000
RL,9600,Reg,AllPub,1Fam,SLvl,6,6,1955,GasA,Y,SBrkr,1661,0,Typ,BuiltIn,377,Y,2008,WD,Normal,165500
RL,9750,Reg,AllPub,1Fam,2Story,7,6,1998,GasA,Y,SBrkr,1108,989,Typ,Detchd,583,Y,2006,WD,Normal,274300
RL,11400,Reg,AllPub,1Fam,1Story,10,5,2001,GasA,Y,SBrkr,2633,0,Typ,Attchd,804,Y,2007,WD,Normal,466500
FV,10625,Reg,AllPub,1Fam,2Story,7,5,2005,GasA,Y,SBrkr,1026,932,Typ,Attchd,936,Y,2008,WD,Normal,250000
RL,10991,IR1,AllPub,1Fam,1Story,8,5,2007,GasA,Y,SBrkr,1571,0,Typ,Attchd,722,Y,2007,New,Partial,239000
RL,6292,Reg,AllPub,1Fam,1Story,6,5,1930,GasA,N,SBrkr,790,0,Typ,Detchd,160,Y,2008,WD,Normal,91000
RL,10998,Reg,AllPub,1Fam,1.5Fin,5,5,1941,GasA,Y,SBrkr,984,620,Min2,Detchd,660,Y,2009,WD,Normal,117000
RM,1953,Reg,AllPub,Twnhs,2Story,6,5,1973,GasA,Y,SBrkr,483,504,Typ,Detchd,264,Y,2006,WD,Normal,83000
RL,9735,Reg,AllPub,1Fam,SLvl,5,5,2006,GasA,Y,NA,754,640,Typ,BuiltIn,400,Y,2008,WD,Normal,167500
RL,8212,Reg,AllPub,1Fam,1Story,3,3,1914,GasA,N,FuseF,864,0,Typ,Detchd,200,Y,2010,WD,Normal,58500
RL,12925,IR1,AllPub,1Fam,1Story,6,7,1970,GasA,Y,SBrkr,2117,0,Typ,Attchd,550,Y,2008,WD,Normal,237500
RM,7200,Reg,AllPub,1Fam,2Story,7,7,1920,GasA,Y,SBrkr,998,764,Typ,Detchd,576,N,2006,WD,Normal,157000
RL,25339,Reg,AllPub,1Fam,1Story,5,7,1918,GasA,Y,SBrkr,1416,0,Typ,Attchd,576,N,2007,WD,Normal,112000
RL,9060,Reg,AllPub,1Fam,1.5Fin,6,5,1939,GasA,Y,SBrkr,698,560,Typ,Detchd,280,P,2009,WD,Normal,105000
RM,5436,Reg,AllPub,1Fam,1.5Fin,4,8,1922,GasA,Y,SBrkr,796,358,Typ,Detchd,240,N,2010,WD,Normal,125500
RL,16692,IR1,AllPub,1Fam,2Story,7,5,1978,GasA,Y,SBrkr,1392,1392,Typ,Attchd,564,Y,2006,WD,Normal,250000
RM,8520,Reg,AllPub,1Fam,1.5Fin,6,7,1916,GasW,N,SBrkr,1664,862,Typ,Detchd,216,Y,2007,CWD,Family,136000
RL,14892,IR1,AllPub,1Fam,1Story,9,5,2006,GasA,Y,SBrkr,1746,0,Typ,Attchd,758,Y,2009,WD,Normal,377500
RM,6000,Reg,AllPub,1Fam,1.5Fin,6,6,1941,GasA,Y,SBrkr,869,349,Typ,Detchd,440,Y,2007,WD,Normal,131000
RL,9100,Reg,AllPub,1Fam,1Story,7,5,2000,GasA,Y,SBrkr,1525,0,Typ,Attchd,541,Y,2006,WD,Normal,235000
RL,8944,Reg,AllPub,Duplex,1Story,5,5,1967,GasA,Y,SBrkr,1584,0,Mod,Detchd,792,Y,2009,WD,Normal,124000
RL,7838,Reg,AllPub,1Fam,SFoyer,5,5,1967,GasA,Y,SBrkr,900,0,Typ,Attchd,288,Y,2006,WD,Normal,123000
RM,10800,Reg,AllPub,2fmCon,1.5Fin,6,7,1905,GasA,N,SBrkr,1221,691,Typ,Detchd,672,Y,2008,WD,Normal,163000
RL,4045,Reg,AllPub,TwnhsE,1Story,7,5,2006,GasA,Y,SBrkr,1500,0,Typ,Attchd,648,Y,2006,New,Partial,246578
RL,12665,IR1,AllPub,1Fam,2Story,8,5,2005,GasA,Y,SBrkr,1133,1349,Typ,BuiltIn,642,Y,2007,WD,Normal,281213
RL,57200,IR1,AllPub,1Fam,1Story,5,5,1948,GasA,Y,SBrkr,1687,0,Min1,Detchd,572,N,2010,WD,Normal,160000
RM,6120,Reg,AllPub,1Fam,2Story,5,8,1920,GasA,Y,SBrkr,939,574,Typ,Detchd,180,N,2007,WD,Normal,137500
RL,7200,Reg,AllPub,1Fam,1.5Fin,5,4,1950,GasA,Y,FuseA,1136,768,Min1,Attchd,240,Y,2009,WD,Normal,138000
RL,6171,Reg,AllPub,1Fam,1.5Fin,6,6,1925,GasA,Y,SBrkr,1160,448,Typ,Detchd,216,Y,2009,WD,Normal,137450
RM,6000,Reg,AllPub,1Fam,1.5Fin,6,7,1929,GasA,Y,SBrkr,950,208,Typ,BuiltIn,208,Y,2008,WD,Normal,120000
RL,7415,IR1,AllPub,1Fam,2Story,6,5,2004,GasA,Y,SBrkr,864,729,Typ,Attchd,398,Y,2008,WD,Normal,193000
RL,6762,Reg,AllPub,1Fam,1Story,7,5,2006,GasA,Y,SBrkr,1294,0,Typ,Attchd,662,Y,2006,New,Partial,193879
RL,15256,IR1,AllPub,1Fam,1Story,8,5,2007,GasA,Y,SBrkr,1464,0,Typ,Attchd,754,Y,2007,WD,Normal,282922
RL,10410,Reg,AllPub,1Fam,1.5Fin,3,4,1915,GasA,Y,SBrkr,694,520,Typ,Detchd,936,Y,2006,WD,Family,105000
RM,3842,IR1,AllPub,TwnhsE,1Story,8,5,2004,GasA,Y,SBrkr,1646,0,Typ,Attchd,482,Y,2008,WD,Normal,275000
RL,8445,Reg,AllPub,1Fam,SFoyer,5,7,1972,GasA,Y,SBrkr,768,0,Typ,Detchd,396,Y,2009,WD,Normal,133000
RL,8780,IR1,AllPub,1Fam,1Story,5,5,1985,GasA,Y,SBrkr,833,0,Typ,NA,0,Y,2009,WD,Normal,112000
RM,7740,Reg,AllPub,1Fam,2Story,4,7,1910,GasA,Y,SBrkr,741,622,Typ,Detchd,528,Y,2010,WD,Normal,125500
RL,20544,IR1,AllPub,1Fam,2Story,7,6,1986,GasA,Y,SBrkr,1236,857,Typ,Attchd,542,Y,2008,WD,Normal,215000
RL,12420,Reg,AllPub,1Fam,2Story,7,5,2001,GasA,Y,SBrkr,944,896,Typ,Attchd,622,Y,2009,WD,Normal,230000
RL,9600,Reg,AllPub,1Fam,1.5Fin,6,8,1950,GasA,Y,SBrkr,1112,556,Min2,Attchd,271,Y,2009,WD,Normal,140000
RL,7200,Reg,AllPub,Duplex,1Story,4,5,1949,Wall,N,FuseF,1040,0,Typ,Detchd,420,Y,2009,WD,Normal,90000
RL,10994,IR1,AllPub,1Fam,1Story,8,5,2005,GasA,Y,SBrkr,1844,0,Typ,Attchd,620,Y,2009,COD,Abnorml,257000
RL,13053,Reg,AllPub,1Fam,1.5Fin,6,7,1923,GasA,Y,SBrkr,1053,795,Typ,Detchd,370,N,2008,WD,Normal,207000
RL,3635,Reg,AllPub,TwnhsE,1Story,7,5,2007,GasA,Y,SBrkr,1569,0,Typ,Attchd,660,Y,2009,WD,Normal,175900
RM,11340,Reg,AllPub,2fmCon,2Story,4,6,1885,GasA,Y,SBrkr,1246,1044,Typ,Detchd,560,N,2010,WD,Normal,122500
RL,16545,IR1,AllPub,1Fam,2Story,8,5,1998,GasA,Y,SBrkr,1310,1140,Typ,Attchd,1069,Y,2009,WD,Normal,340000
RL,9204,Reg,AllPub,1Fam,1Story,5,5,1963,GasA,Y,SBrkr,1144,0,Typ,Detchd,336,Y,2008,COD,Normal,124000
RL,16381,IR1,AllPub,1Fam,1Story,6,5,1969,GasA,Y,SBrkr,1844,0,Typ,Attchd,540,Y,2006,WD,Normal,223000
RL,11700,Reg,AllPub,1Fam,2Story,6,6,1968,GasA,Y,SBrkr,708,708,Typ,Attchd,776,Y,2006,WD,Normal,179900
RL,4043,Reg,AllPub,TwnhsE,1Story,6,5,1977,GasA,Y,SBrkr,1069,0,Typ,Attchd,440,Y,2010,WD,Normal,127500
RM,4435,Reg,AllPub,TwnhsE,1Story,6,5,2003,GasA,Y,SBrkr,848,0,Typ,Attchd,420,Y,2008,WD,Normal,136500
RL,19690,IR1,AllPub,1Fam,SLvl,6,7,1966,GasA,Y,SBrkr,1575,626,Typ,Attchd,432,Y,2006,WD,Alloca,274970
RL,9503,Reg,AllPub,1Fam,1Story,5,5,1958,GasA,Y,SBrkr,1344,0,Min1,Detchd,484,Y,2007,WD,Normal,144000
RL,10721,IR1,AllPub,1Fam,1Story,6,6,1959,GasA,Y,SBrkr,1252,0,Typ,Detchd,528,Y,2008,WD,Normal,142000
RL,10944,IR1,AllPub,1Fam,2Story,7,5,1994,GasA,Y,SBrkr,1223,904,Typ,Attchd,525,Y,2008,WD,Normal,271000
RL,10930,Reg,AllPub,1Fam,1.5Fin,5,6,1945,GasA,Y,FuseA,1048,510,Typ,Attchd,288,Y,2008,WD,Normal,140000
RM,7200,Reg,AllPub,1Fam,1Story,5,7,1940,GasA,Y,SBrkr,804,0,Typ,Attchd,240,Y,2010,WD,Abnorml,119000
RL,12546,IR1,AllPub,1Fam,1Story,6,7,1981,GasA,Y,SBrkr,1440,0,Typ,Attchd,467,Y,2007,WD,Normal,182900
RL,21930,IR3,AllPub,1Fam,2Story,5,5,2005,GasA,Y,SBrkr,734,1104,Typ,BuiltIn,372,Y,2006,WD,Normal,192140
RL,4928,IR1,AllPub,TwnhsE,1Story,6,6,1976,GasA,Y,SBrkr,958,0,Typ,Attchd,440,Y,2009,WD,Normal,143750
RL,10800,Reg,AllPub,1Fam,1Story,4,6,1927,GasA,Y,SBrkr,968,0,Typ,Detchd,216,Y,2007,WD,Normal,64500
RL,10261,IR1,AllPub,1Fam,2Story,6,5,2000,GasA,Y,SBrkr,962,830,Typ,Attchd,451,Y,2008,WD,Normal,186500
RL,17400,Reg,AllPub,1Fam,1Story,5,5,1977,GasA,Y,SBrkr,1126,0,Typ,Attchd,484,P,2006,WD,Normal,160000
RL,8400,Reg,AllPub,1Fam,1Story,6,9,1962,GasA,Y,SBrkr,1537,0,Typ,Attchd,462,Y,2008,COD,Abnorml,174000
RL,9000,Reg,AllPub,1Fam,1Story,4,6,1971,GasA,Y,SBrkr,864,0,Typ,Detchd,528,Y,2007,WD,Normal,120500
RL,12444,Reg,AllPub,1Fam,1Story,8,5,2008,GasA,Y,SBrkr,1932,0,Typ,Attchd,774,Y,2008,New,Partial,394617
RM,7407,Reg,AllPub,1Fam,1Story,6,7,1957,GasA,Y,FuseA,1236,0,Typ,Attchd,923,Y,2010,WD,Normal,149700
RL,11584,Reg,AllPub,1Fam,SLvl,7,6,1979,GasA,Y,SBrkr,1040,685,Typ,Attchd,550,Y,2007,WD,Normal,197000
RL,11526,IR1,AllPub,1Fam,2.5Fin,6,7,1922,GasA,Y,SBrkr,1423,748,Min1,Detchd,672,Y,2008,WD,Normal,191000
RM,4426,Reg,AllPub,TwnhsE,1Story,6,5,2004,GasA,Y,SBrkr,848,0,Typ,Attchd,420,Y,2008,WD,Normal,149300
FV,11003,Reg,AllPub,1Fam,2Story,10,5,2008,GasA,Y,SBrkr,1026,981,Typ,Attchd,812,Y,2009,WD,Normal,310000
RL,8854,Reg,AllPub,1Fam,1.5Unf,6,6,1916,Grav,N,FuseF,952,0,Typ,Detchd,192,P,2009,WD,Normal,121000
RL,8500,Reg,AllPub,1Fam,1Story,7,5,2004,GasA,Y,SBrkr,1422,0,Typ,Attchd,626,Y,2007,WD,Normal,179600
RL,8400,Reg,AllPub,1Fam,SFoyer,6,5,1966,GasA,Y,SBrkr,913,0,Typ,Detchd,240,Y,2007,WD,Normal,129000
RL,26142,IR1,AllPub,1Fam,1Story,5,7,1962,GasA,Y,SBrkr,1188,0,Typ,Attchd,312,P,2010,WD,Normal,157900
RL,10000,Reg,AllPub,1Fam,2Story,8,5,1995,GasA,Y,SBrkr,1220,870,Typ,Attchd,556,Y,2007,WD,Normal,240000
